date,home_team,away_team,game_id,url,stage,league,season
2023-11-12 14:00:00,West Ham,Nottingham Forest,1729247,https://www.whoscored.com/Matches/1729247/Live/England-Premier-League-2023-2024-West-Ham-Nottingham-Forest,,ENG-Premier League,2324
2023-11-12 14:00:00,Liverpool,Brentford,1729245,https://www.whoscored.com/Matches/1729245/Live/England-Premier-League-2023-2024-Liverpool-Brentford,,ENG-Premier League,2324
2023-11-12 14:00:00,Aston Villa,Fulham,1729241,https://www.whoscored.com/Matches/1729241/Live/England-Premier-League-2023-2024-Aston-Villa-Fulham,,ENG-Premier League,2324
2023-11-12 14:00:00,Brighton,Sheffield United,1729242,https://www.whoscored.com/Matches/1729242/Live/England-Premier-League-2023-2024-Brighton-Sheffield-United,,ENG-Premier League,2324
2023-11-12 16:30:00,Chelsea,Manchester City,1729243,https://www.whoscored.com/Matches/1729243/Live/England-Premier-League-2023-2024-Chelsea-Manchester-City,,ENG-Premier League,2324
2023-11-25 12:30:00,Manchester City,Liverpool,1729540,https://www.whoscored.com/Matches/1729540/Live/England-Premier-League-2023-2024-Manchester-City-Liverpool,,ENG-Premier League,2324
2023-11-25 15:00:00,Newcastle,Chelsea,1729541,https://www.whoscored.com/Matches/1729541/Live/England-Premier-League-2023-2024-Newcastle-Chelsea,,ENG-Premier League,2324
2023-11-25 15:00:00,Nottingham Forest,Brighton,1729542,https://www.whoscored.com/Matches/1729542/Live/England-Premier-League-2023-2024-Nottingham-Forest-Brighton,,ENG-Premier League,2324
2023-11-25 15:00:00,Sheffield United,Bournemouth,1729543,https://www.whoscored.com/Matches/1729543/Live/England-Premier-League-2023-2024-Sheffield-United-Bournemouth,,ENG-Premier League,2324
2023-11-25 15:00:00,Burnley,West Ham,1729536,https://www.whoscored.com/Matches/1729536/Live/England-Premier-League-2023-2024-Burnley-West-Ham,,ENG-Premier League,2324
2023-11-25 15:00:00,Luton,Crystal Palace,1729539,https://www.whoscored.com/Matches/1729539/Live/England-Premier-League-2023-2024-Luton-Crystal-Palace,,ENG-Premier League,2324
2023-11-25 17:30:00,Brentford,Arsenal,1729535,https://www.whoscored.com/Matches/1729535/Live/England-Premier-League-2023-2024-Brentford-Arsenal,,ENG-Premier League,2324
2023-11-26 14:00:00,Tottenham,Aston Villa,1729544,https://www.whoscored.com/Matches/1729544/Live/England-Premier-League-2023-2024-Tottenham-Aston-Villa,,ENG-Premier League,2324
2023-11-26 16:30:00,Everton,Manchester United,1729537,https://www.whoscored.com/Matches/1729537/Live/England-Premier-League-2023-2024-Everton-Manchester-United,,ENG-Premier League,2324
2023-11-27 20:00:00,Fulham,Wolves,1729538,https://www.whoscored.com/Matches/1729538/Live/England-Premier-League-2023-2024-Fulham-Wolves,,ENG-Premier League,2324
2023-10-01 14:00:00,Nottingham Forest,Brentford,1729301,https://www.whoscored.com/Matches/1729301/Live/England-Premier-League-2023-2024-Nottingham-Forest-Brentford,,ENG-Premier League,2324
2023-10-02 20:00:00,Fulham,Chelsea,1729298,https://www.whoscored.com/Matches/1729298/Live/England-Premier-League-2023-2024-Fulham-Chelsea,,ENG-Premier League,2324
2023-10-03 19:30:00,Luton,Burnley,1729201,https://www.whoscored.com/Matches/1729201/Live/England-Premier-League-2023-2024-Luton-Burnley,,ENG-Premier League,2324
2023-10-07 12:30:00,Luton,Tottenham,1729205,https://www.whoscored.com/Matches/1729205/Live/England-Premier-League-2023-2024-Luton-Tottenham,,ENG-Premier League,2324
2023-10-07 15:00:00,Manchester United,Brentford,1729206,https://www.whoscored.com/Matches/1729206/Live/England-Premier-League-2023-2024-Manchester-United-Brentford,,ENG-Premier League,2324
2023-10-07 15:00:00,Fulham,Sheffield United,1729204,https://www.whoscored.com/Matches/1729204/Live/England-Premier-League-2023-2024-Fulham-Sheffield-United,,ENG-Premier League,2324
2023-10-07 15:00:00,Burnley,Chelsea,1729307,https://www.whoscored.com/Matches/1729307/Live/England-Premier-League-2023-2024-Burnley-Chelsea,,ENG-Premier League,2324
2023-10-07 15:00:00,Everton,Bournemouth,1729309,https://www.whoscored.com/Matches/1729309/Live/England-Premier-League-2023-2024-Everton-Bournemouth,,ENG-Premier League,2324
2023-10-07 17:30:00,Crystal Palace,Nottingham Forest,1729308,https://www.whoscored.com/Matches/1729308/Live/England-Premier-League-2023-2024-Crystal-Palace-Nottingham-Forest,,ENG-Premier League,2324
2023-10-08 14:00:00,Brighton,Liverpool,1729306,https://www.whoscored.com/Matches/1729306/Live/England-Premier-League-2023-2024-Brighton-Liverpool,,ENG-Premier League,2324
2023-10-08 14:00:00,West Ham,Newcastle,1729207,https://www.whoscored.com/Matches/1729207/Live/England-Premier-League-2023-2024-West-Ham-Newcastle,,ENG-Premier League,2324
2023-10-08 14:00:00,Wolves,Aston Villa,1729208,https://www.whoscored.com/Matches/1729208/Live/England-Premier-League-2023-2024-Wolves-Aston-Villa,,ENG-Premier League,2324
2023-10-08 16:30:00,Arsenal,Manchester City,1729305,https://www.whoscored.com/Matches/1729305/Live/England-Premier-League-2023-2024-Arsenal-Manchester-City,,ENG-Premier League,2324
2023-10-21 12:30:00,Liverpool,Everton,1729213,https://www.whoscored.com/Matches/1729213/Live/England-Premier-League-2023-2024-Liverpool-Everton,,ENG-Premier League,2324
2023-10-21 15:00:00,Manchester City,Brighton,1729214,https://www.whoscored.com/Matches/1729214/Live/England-Premier-League-2023-2024-Manchester-City-Brighton,,ENG-Premier League,2324
2023-10-21 15:00:00,Newcastle,Crystal Palace,1729215,https://www.whoscored.com/Matches/1729215/Live/England-Premier-League-2023-2024-Newcastle-Crystal-Palace,,ENG-Premier League,2324
2023-10-21 15:00:00,Nottingham Forest,Luton,1729216,https://www.whoscored.com/Matches/1729216/Live/England-Premier-League-2023-2024-Nottingham-Forest-Luton,,ENG-Premier League,2324
2023-10-21 15:00:00,Bournemouth,Wolves,1729209,https://www.whoscored.com/Matches/1729209/Live/England-Premier-League-2023-2024-Bournemouth-Wolves,,ENG-Premier League,2324
2023-10-21 15:00:00,Brentford,Burnley,1729211,https://www.whoscored.com/Matches/1729211/Live/England-Premier-League-2023-2024-Brentford-Burnley,,ENG-Premier League,2324
2023-10-21 17:30:00,Chelsea,Arsenal,1729212,https://www.whoscored.com/Matches/1729212/Live/England-Premier-League-2023-2024-Chelsea-Arsenal,,ENG-Premier League,2324
2023-10-21 20:00:00,Sheffield United,Manchester United,1729217,https://www.whoscored.com/Matches/1729217/Live/England-Premier-League-2023-2024-Sheffield-United-Manchester-United,,ENG-Premier League,2324
2023-10-22 16:30:00,Aston Villa,West Ham,1729210,https://www.whoscored.com/Matches/1729210/Live/England-Premier-League-2023-2024-Aston-Villa-West-Ham,,ENG-Premier League,2324
2023-10-23 20:00:00,Tottenham,Fulham,1729218,https://www.whoscored.com/Matches/1729218/Live/England-Premier-League-2023-2024-Tottenham-Fulham,,ENG-Premier League,2324
2023-10-27 20:00:00,Crystal Palace,Tottenham,1729224,https://www.whoscored.com/Matches/1729224/Live/England-Premier-League-2023-2024-Crystal-Palace-Tottenham,,ENG-Premier League,2324
2023-10-28 12:30:00,Chelsea,Brentford,1729223,https://www.whoscored.com/Matches/1729223/Live/England-Premier-League-2023-2024-Chelsea-Brentford,,ENG-Premier League,2324
2023-10-28 15:00:00,Bournemouth,Burnley,1729219,https://www.whoscored.com/Matches/1729219/Live/England-Premier-League-2023-2024-Bournemouth-Burnley,,ENG-Premier League,2324
2023-10-28 15:00:00,Arsenal,Sheffield United,1729220,https://www.whoscored.com/Matches/1729220/Live/England-Premier-League-2023-2024-Arsenal-Sheffield-United,,ENG-Premier League,2324
2023-10-28 17:30:00,Wolves,Newcastle,1729228,https://www.whoscored.com/Matches/1729228/Live/England-Premier-League-2023-2024-Wolves-Newcastle,,ENG-Premier League,2324
2023-10-29 13:00:00,West Ham,Everton,1729227,https://www.whoscored.com/Matches/1729227/Live/England-Premier-League-2023-2024-West-Ham-Everton,,ENG-Premier League,2324
2023-10-29 14:00:00,Liverpool,Nottingham Forest,1729225,https://www.whoscored.com/Matches/1729225/Live/England-Premier-League-2023-2024-Liverpool-Nottingham-Forest,,ENG-Premier League,2324
2023-10-29 14:00:00,Aston Villa,Luton,1729221,https://www.whoscored.com/Matches/1729221/Live/England-Premier-League-2023-2024-Aston-Villa-Luton,,ENG-Premier League,2324
2023-10-29 14:00:00,Brighton,Fulham,1729222,https://www.whoscored.com/Matches/1729222/Live/England-Premier-League-2023-2024-Brighton-Fulham,,ENG-Premier League,2324
2023-10-29 15:30:00,Manchester United,Manchester City,1729226,https://www.whoscored.com/Matches/1729226/Live/England-Premier-League-2023-2024-Manchester-United-Manchester-City,,ENG-Premier League,2324
2023-09-01 20:00:00,Luton,West Ham,1729272,https://www.whoscored.com/Matches/1729272/Live/England-Premier-League-2023-2024-Luton-West-Ham,,ENG-Premier League,2324
2023-09-02 12:30:00,Sheffield United,Everton,1729274,https://www.whoscored.com/Matches/1729274/Live/England-Premier-League-2023-2024-Sheffield-United-Everton,,ENG-Premier League,2324
2023-09-02 15:00:00,Manchester City,Fulham,1729273,https://www.whoscored.com/Matches/1729273/Live/England-Premier-League-2023-2024-Manchester-City-Fulham,,ENG-Premier League,2324
2023-09-02 15:00:00,Brentford,Bournemouth,1729266,https://www.whoscored.com/Matches/1729266/Live/England-Premier-League-2023-2024-Brentford-Bournemouth,,ENG-Premier League,2324
2023-09-02 15:00:00,Burnley,Tottenham,1729268,https://www.whoscored.com/Matches/1729268/Live/England-Premier-League-2023-2024-Burnley-Tottenham,,ENG-Premier League,2324
2023-09-02 15:00:00,Chelsea,Nottingham Forest,1729269,https://www.whoscored.com/Matches/1729269/Live/England-Premier-League-2023-2024-Chelsea-Nottingham-Forest,,ENG-Premier League,2324
2023-09-02 17:30:00,Brighton,Newcastle,1729267,https://www.whoscored.com/Matches/1729267/Live/England-Premier-League-2023-2024-Brighton-Newcastle,,ENG-Premier League,2324
2023-09-03 14:00:00,Crystal Palace,Wolves,1729270,https://www.whoscored.com/Matches/1729270/Live/England-Premier-League-2023-2024-Crystal-Palace-Wolves,,ENG-Premier League,2324
2023-09-03 14:00:00,Liverpool,Aston Villa,1729271,https://www.whoscored.com/Matches/1729271/Live/England-Premier-League-2023-2024-Liverpool-Aston-Villa,,ENG-Premier League,2324
2023-09-03 16:30:00,Arsenal,Manchester United,1729265,https://www.whoscored.com/Matches/1729265/Live/England-Premier-League-2023-2024-Arsenal-Manchester-United,,ENG-Premier League,2324
2023-09-16 12:30:00,Wolves,Liverpool,1729284,https://www.whoscored.com/Matches/1729284/Live/England-Premier-League-2023-2024-Wolves-Liverpool,,ENG-Premier League,2324
2023-09-16 15:00:00,Tottenham,Sheffield United,1729282,https://www.whoscored.com/Matches/1729282/Live/England-Premier-League-2023-2024-Tottenham-Sheffield-United,,ENG-Premier League,2324
2023-09-16 15:00:00,West Ham,Manchester City,1729283,https://www.whoscored.com/Matches/1729283/Live/England-Premier-League-2023-2024-West-Ham-Manchester-City,,ENG-Premier League,2324
2023-09-16 15:00:00,Aston Villa,Crystal Palace,1729276,https://www.whoscored.com/Matches/1729276/Live/England-Premier-League-2023-2024-Aston-Villa-Crystal-Palace,,ENG-Premier League,2324
2023-09-16 15:00:00,Fulham,Luton,1729278,https://www.whoscored.com/Matches/1729278/Live/England-Premier-League-2023-2024-Fulham-Luton,,ENG-Premier League,2324
2023-09-16 15:00:00,Manchester United,Brighton,1729279,https://www.whoscored.com/Matches/1729279/Live/England-Premier-League-2023-2024-Manchester-United-Brighton,,ENG-Premier League,2324
2023-09-16 17:30:00,Newcastle,Brentford,1729280,https://www.whoscored.com/Matches/1729280/Live/England-Premier-League-2023-2024-Newcastle-Brentford,,ENG-Premier League,2324
2023-09-17 14:00:00,Bournemouth,Chelsea,1729275,https://www.whoscored.com/Matches/1729275/Live/England-Premier-League-2023-2024-Bournemouth-Chelsea,,ENG-Premier League,2324
2023-09-17 16:30:00,Everton,Arsenal,1729277,https://www.whoscored.com/Matches/1729277/Live/England-Premier-League-2023-2024-Everton-Arsenal,,ENG-Premier League,2324
2023-09-18 19:45:00,Nottingham Forest,Burnley,1729281,https://www.whoscored.com/Matches/1729281/Live/England-Premier-League-2023-2024-Nottingham-Forest-Burnley,,ENG-Premier League,2324
2023-09-23 15:00:00,Luton,Wolves,1729292,https://www.whoscored.com/Matches/1729292/Live/England-Premier-League-2023-2024-Luton-Wolves,,ENG-Premier League,2324
2023-09-23 15:00:00,Manchester City,Nottingham Forest,1729293,https://www.whoscored.com/Matches/1729293/Live/England-Premier-League-2023-2024-Manchester-City-Nottingham-Forest,,ENG-Premier League,2324
2023-09-23 15:00:00,Crystal Palace,Fulham,1729290,https://www.whoscored.com/Matches/1729290/Live/England-Premier-League-2023-2024-Crystal-Palace-Fulham,,ENG-Premier League,2324
2023-09-23 17:30:00,Brentford,Everton,1729286,https://www.whoscored.com/Matches/1729286/Live/England-Premier-League-2023-2024-Brentford-Everton,,ENG-Premier League,2324
2023-09-23 20:00:00,Burnley,Manchester United,1729288,https://www.whoscored.com/Matches/1729288/Live/England-Premier-League-2023-2024-Burnley-Manchester-United,,ENG-Premier League,2324
2023-09-24 14:00:00,Chelsea,Aston Villa,1729289,https://www.whoscored.com/Matches/1729289/Live/England-Premier-League-2023-2024-Chelsea-Aston-Villa,,ENG-Premier League,2324
2023-09-24 14:00:00,Brighton,Bournemouth,1729287,https://www.whoscored.com/Matches/1729287/Live/England-Premier-League-2023-2024-Brighton-Bournemouth,,ENG-Premier League,2324
2023-09-24 14:00:00,Arsenal,Tottenham,1729285,https://www.whoscored.com/Matches/1729285/Live/England-Premier-League-2023-2024-Arsenal-Tottenham,,ENG-Premier League,2324
2023-09-24 14:00:00,Liverpool,West Ham,1729291,https://www.whoscored.com/Matches/1729291/Live/England-Premier-League-2023-2024-Liverpool-West-Ham,,ENG-Premier League,2324
2023-09-24 16:30:00,Sheffield United,Newcastle,1729294,https://www.whoscored.com/Matches/1729294/Live/England-Premier-League-2023-2024-Sheffield-United-Newcastle,,ENG-Premier League,2324
2023-09-30 12:30:00,Aston Villa,Brighton,1729296,https://www.whoscored.com/Matches/1729296/Live/England-Premier-League-2023-2024-Aston-Villa-Brighton,,ENG-Premier League,2324
2023-09-30 15:00:00,Everton,Luton,1729297,https://www.whoscored.com/Matches/1729297/Live/England-Premier-League-2023-2024-Everton-Luton,,ENG-Premier League,2324
2023-09-30 15:00:00,Manchester United,Crystal Palace,1729299,https://www.whoscored.com/Matches/1729299/Live/England-Premier-League-2023-2024-Manchester-United-Crystal-Palace,,ENG-Premier League,2324
2023-09-30 15:00:00,Newcastle,Burnley,1729300,https://www.whoscored.com/Matches/1729300/Live/England-Premier-League-2023-2024-Newcastle-Burnley,,ENG-Premier League,2324
2023-09-30 15:00:00,Bournemouth,Arsenal,1729295,https://www.whoscored.com/Matches/1729295/Live/England-Premier-League-2023-2024-Bournemouth-Arsenal,,ENG-Premier League,2324
2023-09-30 15:00:00,West Ham,Sheffield United,1729303,https://www.whoscored.com/Matches/1729303/Live/England-Premier-League-2023-2024-West-Ham-Sheffield-United,,ENG-Premier League,2324
2023-09-30 15:00:00,Wolves,Manchester City,1729304,https://www.whoscored.com/Matches/1729304/Live/England-Premier-League-2023-2024-Wolves-Manchester-City,,ENG-Premier League,2324
2023-09-30 17:30:00,Tottenham,Liverpool,1729302,https://www.whoscored.com/Matches/1729302/Live/England-Premier-League-2023-2024-Tottenham-Liverpool,,ENG-Premier League,2324
2023-08-11 20:00:00,Burnley,Manchester City,1729191,https://www.whoscored.com/Matches/1729191/Live/England-Premier-League-2023-2024-Burnley-Manchester-City,,ENG-Premier League,2324
2023-08-12 13:00:00,Arsenal,Nottingham Forest,1729190,https://www.whoscored.com/Matches/1729190/Live/England-Premier-League-2023-2024-Arsenal-Nottingham-Forest,,ENG-Premier League,2324
2023-08-12 15:00:00,Bournemouth,West Ham,1729192,https://www.whoscored.com/Matches/1729192/Live/England-Premier-League-2023-2024-Bournemouth-West-Ham,,ENG-Premier League,2324
2023-08-12 15:00:00,Brighton,Luton,1729193,https://www.whoscored.com/Matches/1729193/Live/England-Premier-League-2023-2024-Brighton-Luton,,ENG-Premier League,2324
2023-08-12 15:00:00,Everton,Fulham,1729194,https://www.whoscored.com/Matches/1729194/Live/England-Premier-League-2023-2024-Everton-Fulham,,ENG-Premier League,2324
2023-08-12 15:00:00,Sheffield United,Crystal Palace,1729195,https://www.whoscored.com/Matches/1729195/Live/England-Premier-League-2023-2024-Sheffield-United-Crystal-Palace,,ENG-Premier League,2324
2023-08-12 17:30:00,Newcastle,Aston Villa,1729196,https://www.whoscored.com/Matches/1729196/Live/England-Premier-League-2023-2024-Newcastle-Aston-Villa,,ENG-Premier League,2324
2023-08-13 14:00:00,Brentford,Tottenham,1729197,https://www.whoscored.com/Matches/1729197/Live/England-Premier-League-2023-2024-Brentford-Tottenham,,ENG-Premier League,2324
2023-08-13 16:30:00,Chelsea,Liverpool,1729198,https://www.whoscored.com/Matches/1729198/Live/England-Premier-League-2023-2024-Chelsea-Liverpool,,ENG-Premier League,2324
2023-08-14 20:00:00,Manchester United,Wolves,1729199,https://www.whoscored.com/Matches/1729199/Live/England-Premier-League-2023-2024-Manchester-United-Wolves,,ENG-Premier League,2324
2023-08-18 19:45:00,Nottingham Forest,Sheffield United,1729249,https://www.whoscored.com/Matches/1729249/Live/England-Premier-League-2023-2024-Nottingham-Forest-Sheffield-United,,ENG-Premier League,2324
2023-08-19 15:00:00,Wolves,Brighton,1729254,https://www.whoscored.com/Matches/1729254/Live/England-Premier-League-2023-2024-Wolves-Brighton,,ENG-Premier League,2324
2023-08-19 15:00:00,Fulham,Brentford,1729200,https://www.whoscored.com/Matches/1729200/Live/England-Premier-League-2023-2024-Fulham-Brentford,,ENG-Premier League,2324
2023-08-19 15:00:00,Liverpool,Bournemouth,1729202,https://www.whoscored.com/Matches/1729202/Live/England-Premier-League-2023-2024-Liverpool-Bournemouth,,ENG-Premier League,2324
2023-08-19 17:30:00,Tottenham,Manchester United,1729251,https://www.whoscored.com/Matches/1729251/Live/England-Premier-League-2023-2024-Tottenham-Manchester-United,,ENG-Premier League,2324
2023-08-19 20:00:00,Manchester City,Newcastle,1729252,https://www.whoscored.com/Matches/1729252/Live/England-Premier-League-2023-2024-Manchester-City-Newcastle,,ENG-Premier League,2324
2023-08-20 14:00:00,Aston Villa,Everton,1729250,https://www.whoscored.com/Matches/1729250/Live/England-Premier-League-2023-2024-Aston-Villa-Everton,,ENG-Premier League,2324
2023-08-20 16:30:00,West Ham,Chelsea,1729253,https://www.whoscored.com/Matches/1729253/Live/England-Premier-League-2023-2024-West-Ham-Chelsea,,ENG-Premier League,2324
2023-08-21 20:00:00,Crystal Palace,Arsenal,1729203,https://www.whoscored.com/Matches/1729203/Live/England-Premier-League-2023-2024-Crystal-Palace-Arsenal,,ENG-Premier League,2324
2023-08-25 20:00:00,Chelsea,Luton,1729260,https://www.whoscored.com/Matches/1729260/Live/England-Premier-League-2023-2024-Chelsea-Luton,,ENG-Premier League,2324
2023-08-26 12:30:00,Bournemouth,Tottenham,1729255,https://www.whoscored.com/Matches/1729255/Live/England-Premier-League-2023-2024-Bournemouth-Tottenham,,ENG-Premier League,2324
2023-08-26 15:00:00,Arsenal,Fulham,1729256,https://www.whoscored.com/Matches/1729256/Live/England-Premier-League-2023-2024-Arsenal-Fulham,,ENG-Premier League,2324
2023-08-26 15:00:00,Brentford,Crystal Palace,1729257,https://www.whoscored.com/Matches/1729257/Live/England-Premier-League-2023-2024-Brentford-Crystal-Palace,,ENG-Premier League,2324
2023-08-26 15:00:00,Everton,Wolves,1729261,https://www.whoscored.com/Matches/1729261/Live/England-Premier-League-2023-2024-Everton-Wolves,,ENG-Premier League,2324
2023-08-26 15:00:00,Manchester United,Nottingham Forest,1729262,https://www.whoscored.com/Matches/1729262/Live/England-Premier-League-2023-2024-Manchester-United-Nottingham-Forest,,ENG-Premier League,2324
2023-08-26 17:30:00,Brighton,West Ham,1729258,https://www.whoscored.com/Matches/1729258/Live/England-Premier-League-2023-2024-Brighton-West-Ham,,ENG-Premier League,2324
2023-08-27 14:00:00,Burnley,Aston Villa,1729259,https://www.whoscored.com/Matches/1729259/Live/England-Premier-League-2023-2024-Burnley-Aston-Villa,,ENG-Premier League,2324
2023-08-27 14:00:00,Sheffield United,Manchester City,1729264,https://www.whoscored.com/Matches/1729264/Live/England-Premier-League-2023-2024-Sheffield-United-Manchester-City,,ENG-Premier League,2324
2023-08-27 16:30:00,Newcastle,Liverpool,1729263,https://www.whoscored.com/Matches/1729263/Live/England-Premier-League-2023-2024-Newcastle-Liverpool,,ENG-Premier League,2324
